Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
143587,-4.582378584,0.613848102,-0.082160014,4.90256871,-0.514138561,0.909528598,-1.010604103,2.021461013,-2.105643124,1.472853318,0.171703233,1.067403775,1.002609534,1.014010405,-0.317948813,0.671240599,0.652464493,0.255404159,1.890406032,-0.373615252,-0.620203245,-1.047188768,0.782868607,0.761509894,0.363316146,0.101865603,0.948788929,-1.021356593,0,0
151405,1.942927233,0.232623289,-0.238838156,3.602384117,0.266497614,1.028407819,-0.597185122,0.265056739,-0.167012679,1.392671676,-2.186453508,-0.78659979,-0.331988143,-0.196003071,-0.461527266,1.41670064,-1.162080617,0.389278619,-1.443649287,-0.27638514,0.141610167,0.484836279,0.110394884,-0.000660377,-0.075676776,0.086045655,0.004475266,-0.035760885,0,0
152933,1.899376735,0.52021219,-0.397463915,3.492509006,0.660067038,0.902600348,-0.126599572,0.209195961,-1.032306974,1.503464022,0.203107974,0.83172492,0.681518338,0.072995066,-1.579385768,1.306729805,-1.230426092,-0.301249868,-0.793011208,-0.208433155,-0.4667915,-1.378517608,0.509312862,0.172632427,-0.523424202,-0.628976705,-0.01594291,-0.037274648,0,0
154009,0.440202761,0.779886713,-2.104768388,0.136498816,0.923000462,-2.02576759,1.063895767,-0.154797803,-0.590424077,-0.189436479,-1.255958447,-0.273680608,-0.831447766,1.209814962,-0.54746138,-0.757300397,0.077597852,-0.397547866,0.085969536,-0.337526511,0.462605078,1.283528737,-0.079075307,0.125182632,-0.493715343,0.555852168,-0.123308875,-0.106790155,0,0
154345,-0.308185844,0.450886273,2.006787833,0.900284439,0.043117378,0.009757023,0.24440299,0.051886303,-0.386225408,0.53525519,-1.716845528,-1.98845519,-2.34595978,-0.212086247,-0.498205407,1.219634574,-0.624088778,-0.122391344,-1.122681879,-0.155387239,0.124611695,0.434365117,-0.161164868,-0.035190826,-0.86127713,2.273236554,-0.190917686,-0.093683311,0,0
158821,2.179593365,0.16382808,-2.653483163,0.356140441,0.995910146,-1.267227952,0.89060324,-0.504596163,0.026929429,0.302411248,-1.287126558,-0.635306787,-1.298541825,1.043130016,-0.077434722,-0.638475,-0.172841654,-0.411220292,0.138259284,-0.299209518,0.225788118,0.763170098,-0.167859993,0.543029644,0.704540683,0.710033415,-0.136020799,-0.092055793,0,0
160203,2.037530112,-0.068533854,-1.566791327,0.125108089,0.301918068,-0.714360582,0.170215986,-0.08543349,0.395596261,0.196854448,0.901863549,0.225999101,-1.62853049,1.118426574,0.209927797,-0.016105419,-0.56727035,0.088150053,0.242761557,-0.321023592,-0.102591981,-0.344140432,0.281242226,0.634924697,-0.084305586,-0.536668825,-0.044265534,-0.062103924,0,0
163793,2.153452122,0.198095334,-2.539753242,0.402596482,0.950355004,-1.313667825,0.915528569,-0.523388343,-0.068035704,0.278757,-0.926775286,-0.264800762,-0.842607626,0.96357481,-0.103629853,-0.793719094,-0.054209945,-0.643647609,-0.031415323,-0.281320979,0.253926416,0.874166147,-0.136226899,0.757019559,0.673100999,0.697942757,-0.129226104,-0.08899407,0,0
1444,-0.960402766,1.355315886,2.501171336,3.036488456,-0.712819502,1.057343485,-0.518910757,0.927235393,-0.656638792,0.277072241,-1.10968171,-0.273956038,-0.65390091,-0.065020013,0.185245716,-0.559372019,0.954904218,-0.408461346,0.855585048,0.080619351,-0.127067726,-0.131586666,-0.114278998,0.070170656,0.007569843,0.245045454,0.261885825,0.093202597,0,0
4537,1.119751158,0.325088928,1.490508973,2.660682124,-0.504515254,0.610634859,-0.764665629,0.228222452,1.066900677,0.360603209,1.468332657,-1.957630405,1.577101123,1.326054004,-1.259814289,1.053574271,-0.20276547,0.963062585,-0.852904707,-0.185384595,-0.01911677,0.273148123,-0.083980853,-0.052738614,0.379838408,0.071938477,0.00726244,0.013611869,0,0
27508,1.114251392,0.20751892,1.522961617,2.903055385,-0.726809407,0.413893029,-0.535108011,0.143075998,0.296871101,0.352714451,-1.175005544,0.898852623,0.949447426,-0.937735003,-1.604543708,-0.020558858,-0.057440206,-0.44187723,-0.573448784,-0.119524024,0.033096842,0.510371975,-0.141315868,0.470806937,0.653705889,0.209325138,0.055771052,0.02927469,0,0
34522,1.334219119,-0.714001162,1.150970154,-0.561641412,-1.348502938,-0.011850785,-1.18490809,0.102536886,-0.223988366,0.44419585,-0.199737264,0.058185934,1.042704957,-0.852390291,0.51882672,0.851116757,0.542875,-1.578440537,0.09867027,0.074646362,0.338553327,1.15066761,-0.074530155,0.161063963,0.415757734,-0.018807444,0.073677003,0.022288753,0,0
40120,-2.54966318,-1.520987095,1.575276135,0.49268728,3.138074407,-2.248678103,-0.639469959,0.22933388,-0.845500856,-0.337851411,0.763396124,0.384263785,-0.793234176,0.827203431,-0.313394727,0.322083106,-0.8074507,0.184246849,-0.079393457,0.521985068,-0.067465306,-1.149331196,0.239680857,-0.097964045,0.572275163,-0.760171423,-0.082694884,0.100371032,0,0
43965,1.047656959,0.115100585,1.61597822,2.936669216,-0.763466041,0.680615954,-0.655334276,0.302194073,0.381025966,0.329488026,-0.786892474,0.704427897,0.145059444,-0.745083783,-1.296573632,-0.373756194,0.380772715,-0.907672763,-1.049524881,-0.208440159,0.07374571,0.625087362,-0.062848527,0.465564088,0.512842598,0.221287137,0.067924256,0.027599857,0,0
46100,0.971962926,-0.064001962,1.864457008,2.521219575,-0.700821618,1.66042634,-1.206327018,0.717368365,0.170900001,0.567973724,1.072669302,0.853622118,-0.243558781,-0.335944776,-0.238985925,0.457116692,-0.212711352,-0.133370953,-1.512687622,-0.221054459,0.268786762,0.996249021,-0.005018647,-0.259129353,0.152646174,0.207665691,0.09358499,0.022993587,0,0
50318,-0.734321744,1.270779532,1.751334082,2.649732165,-0.098346111,1.732430085,-0.638571403,1.017578579,-0.535554903,0.414644989,-2.310199448,-1.052270924,-0.726572467,0.047409061,0.880458042,0.153870665,0.225307291,0.35045596,1.117754422,0.091167084,-0.080914101,-0.062940048,-0.219750119,-1.342692478,-0.143953665,0.326742417,0.296721956,0.114743315,0,0
53690,1.158187008,0.025328286,1.146826449,1.193071099,-0.674349782,0.258749591,-0.63808468,0.204808474,0.397410499,0.076250286,0.78271632,1.202220475,0.615381752,-0.19555642,-0.155709002,0.550318247,-0.824026492,0.73584514,-0.072666046,-0.088848298,0.156449792,0.632048587,-0.143900086,0.028548884,0.540683061,-0.240213087,0.068278092,0.022534099,0,0
56589,-2.879162808,0.6082545,2.066452646,1.206454428,2.421249643,-2.045093299,-7.126707902,-1.537468926,0.096951762,0.437642221,0.985885511,2.353385974,0.84569603,0.769812673,0.703934387,-0.506124593,1.223517616,0.09565354,2.72582732,0.300304845,-1.063964781,-0.3674484,-7.099225867,0.820395491,-2.096899843,1.11755317,-0.518847638,0.233981871,0,0
56774,1.282807814,0.153263875,0.111243608,0.682013823,-0.362112999,-1.027642026,0.192959096,-0.227974941,0.264106703,-0.093954985,-0.661763474,-0.030419677,-0.725031701,0.318997109,0.125416034,-0.299138415,0.024019918,-0.554905877,0.133997604,-0.171755611,-0.076558147,-0.08921134,-0.098735534,0.442745387,0.643293372,0.556625954,-0.0564066,-0.000733364,0,0
61698,-0.768682466,0.593943949,1.906716619,0.54721619,0.185228285,0.738125105,-0.060124765,0.268806303,0.343139628,-0.334711645,-1.399939717,-0.227986914,0.068103806,-0.449128078,0.719449591,0.119218421,-0.442229174,0.195281253,-0.335146368,-0.185597446,0.182710009,0.693088139,-0.157168841,-0.761095249,0.094025894,-0.21876299,-0.103316301,0.044779596,0,0
62949,1.082474475,0.427330788,1.154109868,2.76261189,-0.428352941,-0.027045025,-0.113947081,0.103109944,-0.320818743,0.480452976,-0.185287719,0.446771106,-0.203810778,-0.051510125,-0.421608761,-0.172398103,0.231727763,-1.304285545,-1.139697919,-0.229435685,-0.230298561,-0.510657495,0.185683132,0.587244822,0.233959652,-0.182976756,0.027102237,0.02784078,0,0
72319,-0.53363477,1.082719888,2.852790098,2.433981292,-0.247749666,0.405808683,0.101121964,0.190641971,-0.809510809,0.140731983,-0.869274309,0.375513742,1.113707603,-0.678598983,-0.245332279,0.188743521,-0.196443463,-0.072023301,0.008718533,0.080328188,0.014513969,0.222827788,-0.178631647,0.423577501,-0.142321435,0.031263092,0.147822264,0.128213466,0,0
76558,-0.465150246,0.818433341,1.32639138,-1.345200979,0.584114602,-0.683283569,0.856022407,-0.178265171,-0.537311323,-0.963180692,-0.8954537,0.449282866,1.548809217,-0.241866014,0.373753058,0.574729651,-0.880060466,-0.498862258,-0.080602115,0.04927507,-0.235505992,-0.719604821,-0.29014261,-0.387923889,0.413861188,0.813386382,-0.130872652,-0.04764143,0,0
79041,0.152846307,0.344174238,1.891107247,1.214420495,-1.00136804,0.102999258,-0.473924328,0.339047443,0.349022084,0.177013477,0.768145909,0.008227772,-1.631156951,0.171014475,0.19258005,-0.360750186,0.283418737,0.777284211,1.865504372,-0.02074628,0.150216262,0.629935532,0.205942282,0.541302299,-1.6699151,0.304682097,0.29273454,0.251891308,0,0
83273,1.319123483,0.279566635,-0.054469601,0.548336292,0.047737425,-0.704407685,0.313988071,-0.30720195,0.007018463,-0.149626189,-0.778886799,0.829692558,1.286893148,-0.093727997,-0.050174471,-0.244609005,-0.266705901,-0.629162153,0.308611035,-0.032838197,-0.087083539,-0.022275997,-0.184113127,-0.01748642,0.77458841,0.581714746,-0.044382914,-0.00178381,0,0
84224,1.240034135,0.140042445,0.093085093,0.627346364,-0.131770524,-0.545674527,0.148098241,-0.116929803,0.186860282,-0.152341969,-0.357973992,0.312993025,-0.259048492,0.250645141,0.324072555,-0.614286533,0.274520339,-1.063325485,-0.227542624,-0.172380573,-0.043368244,0.064906857,-0.075084475,0.144595658,0.586941045,0.584714816,-0.036748288,-0.003104574,0,0
85182,1.262515987,-0.036227869,0.314762236,-0.177433717,-0.587851957,-0.888386028,-0.119796343,-0.048739585,0.088031615,-0.00254261,1.336901595,0.434148452,-0.948120562,0.653509009,0.449603643,0.452698736,-0.461671559,-0.053557653,0.464327948,-0.126867122,-0.192122528,-0.627619791,0.112452167,0.358380726,0.110709673,0.832875299,-0.09676693,-0.008453384,0,0
94817,-0.311869061,1.113025933,2.050263797,3.458306688,0.749853005,1.357550712,0.135304263,0.14800838,0.078645763,1.062117312,1.13388506,-2.980608708,0.821192214,1.282292256,-1.645830558,0.750179569,-0.116574648,1.11513124,-0.694022576,-0.098293632,0.169213081,0.90152858,-0.045211315,0.618445994,-0.772423651,0.046515352,-0.097678917,-0.037400721,0,0
108638,-0.410807111,1.469902802,1.847231184,4.788779734,0.522911857,0.826703467,-0.04877336,-0.786774529,-0.426206663,1.028972588,-0.189898999,-2.3337658,2.943156161,1.181086598,-0.771380169,-0.232798993,0.977973481,-0.10994523,1.293650463,-0.05034841,0.29934268,-1.053503178,0.592874696,-0.141972338,-1.101596886,-0.155312246,0.315746233,0.195411187,0,0
113506,1.882176072,0.246173531,-0.167190837,4.05748382,-0.093712165,0.234932802,-0.259799228,0.100338093,-0.086675003,1.316839812,-1.834844947,-0.54489265,-1.207639671,-0.109460394,-1.791859046,0.364735368,-0.26984355,-0.435241217,-1.32934294,-0.402525841,0.076340925,0.470923419,0.100757192,-0.035072976,0.053269717,0.141381851,-0.006323372,-0.050050405,0,0
115566,0.278145703,1.254537203,1.517722651,4.680172358,0.38966879,1.443433012,-0.281833013,-0.699582667,-1.46696482,1.274833938,-1.901422211,-0.106823863,0.957983459,-0.302613089,-0.474125305,-0.477698859,0.404636706,-0.015768145,1.582276971,0.091624421,0.728479237,-0.035124286,-0.719398023,-0.578312873,1.673566466,0.861143054,0.1454115,0.154763424,0,0
119045,-1.702212132,-1.409641195,1.789711824,0.990505121,0.273053543,0.601019377,-0.705434565,0.107361193,2.226752946,0.076640069,-1.874498827,-0.343728031,-1.024608192,-1.414625958,-0.904509002,0.163112852,-0.559679673,0.44362181,-0.363985305,-1.302943878,-0.160935706,1.143050759,1.053564044,0.640259565,-0.144063243,-0.59023054,-0.051487755,-0.432659292,0,0
120390,-0.553332304,1.381824008,2.381836381,3.366166863,0.729299418,0.689453109,0.943683809,-0.090372498,-1.377631166,0.742801288,-1.684477761,-0.493334989,0.052412696,-0.640733984,-1.708171175,-0.086588773,-0.202376275,-0.253961135,-0.351752114,0.0223618,0.035643332,0.498887842,-0.616836334,0.007248127,0.772079032,0.370426945,-0.110777047,-0.160853603,0,0
122082,1.878562582,0.020784615,-1.621113261,2.908812749,2.507847479,4.709442069,-0.830625971,1.136153715,-0.395754608,1.311412793,-0.945684935,-0.007911417,-0.34191365,-0.121323711,-1.531387881,0.303651947,-0.471433519,-0.592711963,-1.388680638,-0.252052835,0.079998391,0.404327303,0.121098219,0.707537661,0.14009963,0.155684269,0.016374947,-0.053891695,0,0
122666,1.891187463,0.323231299,0.04328855,3.729567439,0.097727198,0.785342593,-0.520858228,0.186129174,-0.384421885,1.349645962,-1.385676677,0.047041387,0.700222421,-0.380941101,-0.585131913,1.123424864,-0.945510455,-0.042579984,-1.757173019,-0.229415939,0.201458558,0.716510064,0.180093108,0.601633428,-0.13482725,0.048850763,0.015946249,-0.027568176,0,0
123092,-0.184687894,1.007961262,1.713575678,4.411752765,1.4455928,1.344868473,0.639712793,-0.348740829,-1.289353912,1.762093267,-2.11603552,-0.314938531,1.533029933,-1.015911509,-0.667400454,-0.698315373,-0.046898792,0.137838703,1.913359423,0.438018332,0.032105449,0.757619298,-0.491844861,-0.919624904,0.033667784,0.581167139,-0.289227063,-0.242013538,0,0
123604,2.126924403,0.004050568,-1.379097846,0.978843329,0.429156901,-0.307065586,-0.015334491,-0.193883644,-0.706742828,1.131984332,-1.153469457,-0.532494217,0.350341544,0.159583983,0.043839607,1.181927228,-0.694401311,-0.844038623,-0.680267665,-0.09936341,0.078548784,0.194521399,0.18715851,0.426153622,-0.449328869,3.118588477,-0.274757781,-0.097166377,0,0
124127,-2.297391608,-0.693639661,1.866137831,2.360612596,3.22960675,-1.616327688,0.107326176,0.004994368,-1.506307665,0.646897522,-1.645226977,-1.738305784,-2.017725112,0.459447572,-0.873179452,1.263137468,-1.30874853,0.031901421,-2.939301466,0.197090497,0.334715234,0.259016447,-0.243609774,-0.162236391,1.057924409,0.066406026,-0.298740502,-0.147945464,0,0
124580,0.131225592,0.707652156,0.075240135,-0.899250197,0.573877439,-1.054524186,1.071273233,-0.178072633,-0.240450403,-0.608762908,0.766326337,0.659098976,-0.633815626,0.589431096,-1.019806114,-0.289818357,-0.511079011,-0.064281089,0.337137306,-0.227157778,-0.014821629,0.01678713,-0.090346343,0.074649432,-0.282135365,-0.177343846,0.019262977,0.022276598,0,0
125571,-1.475209389,1.640715704,1.598923503,2.7827404,1.238321907,0.504954558,-2.117083328,-3.740198777,-0.53248445,0.834270361,-1.826868765,0.024550921,-0.840623913,-0.046328212,-2.35871343,0.600949081,-0.172511318,-0.629534099,-2.24058676,-1.170966805,3.816187948,-1.521867332,-2.008907908,0.020991939,1.619988978,0.277323253,0.257239191,0.216982506,0,0
129420,-0.539918567,1.273123502,0.987345256,2.207886564,0.827856727,1.099094045,0.15417286,0.56761901,-1.140349719,0.83851925,-0.455781263,0.201100386,0.194083391,-0.159865074,-2.186104209,1.689076649,-1.63867298,0.781800023,-2.045871487,-0.33293319,0.400789282,1.147827464,-0.039535807,0.308004121,-1.128751094,-0.291093937,-0.157020924,-0.031830417,0,0
129546,1.889474608,0.161505698,-0.188743335,4.079635713,-0.245185684,0.114112462,-0.332878418,0.147478271,0.110345273,1.363358528,-2.098210017,-1.250705444,-2.500383062,0.143147655,-1.697797871,0.481471662,-0.248975787,-0.190328591,-1.252066308,-0.47952265,0.056154156,0.34287241,0.110680507,-0.011001091,0.02332297,0.140042816,-0.017951673,-0.052181855,0,0
130680,-0.721964778,0.643595651,-1.486764998,-0.472477974,2.087366597,0.186677387,0.84563503,0.547949456,-1.151112347,-0.45348036,0.325471618,-0.253806836,-1.91046461,1.722182668,-0.190028952,-1.326287211,0.59691743,-0.847636429,-0.167409815,-0.295483125,0.538664228,1.420123287,-0.421953801,-1.563145768,-0.0625739,0.813577583,0.004909968,-0.003468334,0,0
134557,-0.561606701,1.757488179,-0.115823635,3.953251347,1.802754303,2.583488844,0.306999819,0.968005125,-2.581952081,1.380960053,0.147568558,-0.519353665,-1.090840516,1.225872353,0.137753591,-1.104616867,1.023007739,-0.720519701,0.993224828,-0.089348029,0.188565065,0.495019694,-0.192646564,-0.959376051,-0.228678948,0.538352865,-0.083510412,0.061506923,0,0
145647,-1.001717975,0.625321111,1.29371251,0.504821965,0.294900276,0.255460843,0.032632061,0.21036733,0.714625763,0.067102856,-1.551832785,-0.868385178,-1.344375143,-0.127078997,0.437722519,0.065767187,-0.471849119,0.605941894,-0.19776564,-0.200460183,0.222361486,0.844636141,-0.058919307,0.565088892,-0.183135434,-0.519518088,0.090060709,0.263557428,0,0
146943,1.939563043,0.179665543,-0.139059231,3.640757849,0.098357101,0.885910584,-0.636339098,0.258363857,-0.036523251,1.396827401,-2.452211887,-1.042814102,-0.728519048,-0.131781774,-0.352934151,1.486821093,-1.182983744,0.40859354,-1.410717143,-0.3300026,0.095001263,0.370186963,0.081863695,-1.114003538,-0.143490842,0.100544202,0.012984308,-0.04516646,0,0
147824,-0.884392367,0.753500301,2.188152254,4.314916877,1.61460983,2.445682788,-0.367850661,0.815991713,-1.78425207,1.050009768,-0.70306091,-0.65837135,-0.481301276,0.149769402,1.228704277,-1.070658616,1.250307859,-1.58118065,0.502865663,0.253375083,-0.281329161,-0.853430825,0.140563322,-0.431594304,-0.333068347,0.132403114,0.138463673,0.104242771,0,0
155336,2.032691701,-0.201201002,-0.684374983,1.052114978,-0.056531109,0.259765646,-0.61622331,0.132280623,1.088699194,0.249537627,-1.777959174,-0.544381013,-0.675310688,0.128911124,0.977558857,0.749120371,-1.032226933,0.739606085,-0.459741916,-0.268670068,0.15493136,0.537927059,0.098126226,-0.011055676,0.000146306,-0.547615388,0.046057072,-0.033399623,0,0
157726,1.913269757,0.380030166,-0.015331785,3.687699723,0.218804312,0.82074415,-0.460759386,0.130471224,-0.480682278,1.337040653,-1.473075002,0.354497905,1.46298044,-0.542150052,-0.699154115,1.200375935,-1.108875134,0.015827354,-1.622364879,-0.170714748,0.192106577,0.719308,0.142393587,0.49191334,-0.071137852,0.052446948,0.017291459,-0.02727152,0,0
157903,2.112506745,0.124453366,-2.488159486,0.320593939,0.889049805,-1.138331765,0.796966063,-0.381165478,-0.260768069,0.469902937,0.723915101,0.182422992,-1.413942494,1.254471201,-0.806249883,-0.543653218,-0.300349863,-0.031571093,0.298066253,-0.297376701,0.300420853,0.941334196,-0.138177245,0.834716892,0.629566386,0.671163374,-0.139195998,-0.098685373,0,0
171011,-1.345222155,2.280634635,2.149264613,4.465908914,-0.029694567,2.007951167,-2.101857745,-5.197115314,-2.235785091,0.418412549,-1.133210212,0.14562406,0.692367102,0.256129205,0.579079189,0.148291678,0.344945578,0.37907644,0.703095711,1.594403417,-2.323161174,1.696768841,-0.201321346,0.007052507,0.055551123,0.580322738,-0.086455565,-0.050837471,0,0
11326,-0.574411634,1.077250703,2.946749148,2.596945994,-0.072032667,0.900387032,-0.134659084,0.303339076,0.617273503,-0.245734656,0.135332783,-2.557476404,1.772674392,0.975639761,-0.625392631,-0.087788246,0.869049675,-0.129551088,-0.546276532,-0.056263147,-0.119433508,0.072215102,-0.125845265,0.024787887,-0.270747511,0.025601581,0.13128954,0.116321684,0,0
23267,-0.408694446,0.881913204,2.285322976,1.88256768,0.649883779,1.580302547,0.000823248,0.201673728,1.282434387,-0.010746371,-1.296393247,-3.730074926,0.665260003,0.844873055,-0.738870366,0.55709942,0.063164861,0.356752699,-0.697881806,-0.146099141,-0.266658044,-0.305341594,-0.283373973,-1.43685688,-0.159445874,-0.044763902,-0.225054182,-0.173291886,0,0
